,timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,label,magnitude_acc,magnitude_gyro
193,2024-11-06 17:24:27,-0.36,-0.68,-5.36,1.57,-0.5,-0.43,in movimento,5.414942289627841,1.7028799135582051
194,2024-11-06 17:24:27,-0.42,-1.19,-5.3,1.93,-0.2,-0.4,in movimento,5.448164828637254,1.9811360377318867
195,2024-11-06 17:24:27,-1.46,-1.7,-4.56,2.2,-0.2,-0.37,in movimento,5.08086606790614,2.2398437445500523
196,2024-11-06 17:24:27,-2.03,-2.81,-2.73,2.57,-0.93,-0.5,in movimento,4.412470963077264,2.7784528068693195
197,2024-11-06 17:24:28,-1.51,-3.29,-1.84,2.77,-1.07,-0.53,in movimento,4.060763475013042,3.016405145201818
198,2024-11-06 17:24:28,-1.10,-4.13,-0.69,2.93,-0.63,-0.47,in movimento,4.329318653090807,3.033595226789494
199,2024-11-06 17:24:28,-1.15,-4.82,0.49,2.9,-0.63,-0.4,in movimento,4.97945780180935,2.9944782517159814
200,2024-11-06 17:24:28,-1.51,-5.75,1.31,3.0,-1.5,-0.2,in movimento,6.087585728349129,3.3600595232822883
201,2024-11-06 17:24:28,-1.83,-5.8,3.39,3.5,-1.97,0.03,in movimento,6.96282988446508,4.016441210823333
202,2024-11-06 17:24:28,-2.87,-4.47,6.27,3.47,-1.1,-0.03,in movimento,8.217706492690038,3.640302185258801
203,2024-11-06 17:24:28,-1.79,-3.11,6.55,2.87,0.1,-0.5,in movimento,7.468513908402393,2.9149442533262966
204,2024-11-06 17:24:28,-0.73,-2.83,5.11,2.17,0.43,-0.7,in movimento,5.886756322458065,2.320301704520341
205,2024-11-06 17:24:28,0.04,-2.88,4.58,1.77,0.0,-0.6,in movimento,5.410397397603988,1.8689301752607026
206,2024-11-06 17:24:28,-0.59,-1.54,5.42,1.9,-0.33,-0.53,in movimento,5.665342002033063,1.9999499993749843
207,2024-11-06 17:24:28,Stop,,,,,,,,
208,2024-11-06 17:24:29,Start,,,,,,,,
209,2024-11-06 17:24:29,-0.44,-0.1,6.29,1.9,0.43,-0.57,in movimento,6.306163651539659,2.029729045956627
210,2024-11-06 17:24:29,-0.51,0.13,6.71,1.7,0.87,-0.57,in movimento,6.730609184910382,1.992937530380719
211,2024-11-06 17:24:29,-0.25,0.51,6.69,1.17,0.1,-0.43,in movimento,6.7140673216761835,1.2505198918849711
212,2024-11-06 17:24:29,0.51,0.37,6.4,0.5,-0.73,-0.13,in movimento,6.43094083319074,0.8943153806124549
213,2024-11-06 17:24:29,1.39,0.09,5.41,0.07,-0.73,0.1,in movimento,5.58643893728375,0.7401351227985333
214,2024-11-06 17:24:29,1.25,0.04,4.06,0.0,0.03,-0.0,in movimento,4.248258466713153,0.03
215,2024-11-06 17:24:29,0.76,0.35,2.34,-0.27,0.33,-0.03,in movimento,2.4850955716028307,0.4274342054632502
216,2024-11-06 17:24:29,0.52,0.33,0.82,-0.67,0.03,-0.0,in movimento,1.0255242561733973,0.6706713054842887
217,2024-11-06 17:24:29,0.08,0.56,-0.28,-0.6,-0.07,-0.0,in movimento,0.63118935352238,0.6040695324215583
218,2024-11-06 17:24:29,-0.06,0.31,-0.48,-0.33,0.2,-0.03,in movimento,0.574543296888929,0.3870400496072726
