timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,label
2024-11-06 17:24:27,-0.69,1.06,0.10,-0.03,-0.13,-0.00,in movimento
2024-11-06 17:24:27,-0.43,1.17,0.25,0.00,-0.07,-0.03,in movimento
2024-11-06 17:24:27,-0.52,1.01,0.08,0.03,0.07,-0.03,in movimento
2024-11-06 17:24:27,-0.75,1.03,-0.02,0.07,0.13,-0.03,in movimento
2024-11-06 17:24:27,-0.71,1.14,-0.12,0.03,0.03,-0.07,in movimento
2024-11-06 17:24:27,-0.42,0.94,-0.29,0.03,-0.07,-0.10,in movimento
2024-11-06 17:24:27,-0.21,0.76,-0.43,0.10,0.00,-0.03,in movimento
2024-11-06 17:24:27,-0.34,0.71,-0.53,0.13,0.07,-0.00,in movimento
2024-11-06 17:24:27,-0.42,0.83,-0.86,0.20,0.10,-0.00,in movimento
2024-11-06 17:24:27,-0.52,0.90,-1.18,0.23,0.07,-0.03,in movimento
2024-11-06 17:24:27,-0.71,1.00,-1.56,0.23,0.03,-0.07,in movimento
2024-11-06 17:24:27,-0.55,1.10,-2.13,0.27,0.03,-0.10,in movimento
2024-11-06 17:24:27,-0.52,1.34,-2.88,0.43,0.23,-0.10,in movimento
2024-11-06 17:24:27,-0.95,1.22,-3.66,0.60,0.47,-0.17,in movimento
2024-11-06 17:24:27,-1.33,0.72,-4.40,0.70,0.27,-0.27,in movimento
2024-11-06 17:24:27,-1.25,-0.01,-4.93,0.87,-0.27,-0.33,in movimento
2024-11-06 17:24:27,-0.75,-0.41,-5.18,1.20,-0.63,-0.43,in movimento
2024-11-06 17:24:27,-0.36,-0.68,-5.36,1.57,-0.50,-0.43,in movimento
2024-11-06 17:24:27,-0.42,-1.19,-5.30,1.93,-0.20,-0.40,in movimento
2024-11-06 17:24:27,-1.46,-1.70,-4.56,2.20,-0.20,-0.37,in movimento
2024-11-06 17:24:27,-2.03,-2.81,-2.73,2.57,-0.93,-0.50,in movimento
2024-11-06 17:24:28,-1.51,-3.29,-1.84,2.77,-1.07,-0.53,in movimento
2024-11-06 17:24:28,-1.10,-4.13,-0.69,2.93,-0.63,-0.47,in movimento
2024-11-06 17:24:28,-1.15,-4.82,0.49,2.90,-0.63,-0.40,in movimento
2024-11-06 17:24:28,-1.51,-5.75,1.31,3.00,-1.50,-0.20,in movimento
2024-11-06 17:24:28,-1.83,-5.80,3.39,3.50,-1.97,0.03,in movimento
2024-11-06 17:24:28,-2.87,-4.47,6.27,3.47,-1.10,-0.03,in movimento
2024-11-06 17:24:28,-1.79,-3.11,6.55,2.87,0.10,-0.50,in movimento
2024-11-06 17:24:28,-0.73,-2.83,5.11,2.17,0.43,-0.70,in movimento
2024-11-06 17:24:28,0.04,-2.88,4.58,1.77,0.00,-0.60,in movimento
2024-11-06 17:24:28,-0.59,-1.54,5.42,1.90,-0.33,-0.53,in movimento
2024-11-06 17:24:28,Stop,,,,,,
2024-11-06 17:24:29,Start,,,,,,
2024-11-06 17:24:29,-0.44,-0.10,6.29,1.90,0.43,-0.57,in movimento
2024-11-06 17:24:29,-0.51,0.13,6.71,1.70,0.87,-0.57,in movimento
2024-11-06 17:24:29,-0.25,0.51,6.69,1.17,0.10,-0.43,in movimento
2024-11-06 17:24:29,0.51,0.37,6.40,0.50,-0.73,-0.13,in movimento
2024-11-06 17:24:29,1.39,0.09,5.41,0.07,-0.73,0.10,in movimento
2024-11-06 17:24:29,1.25,0.04,4.06,0.00,0.03,-0.00,in movimento
2024-11-06 17:24:29,0.76,0.35,2.34,-0.27,0.33,-0.03,in movimento
2024-11-06 17:24:29,0.52,0.33,0.82,-0.67,0.03,-0.00,in movimento
2024-11-06 17:24:29,0.08,0.56,-0.28,-0.60,-0.07,-0.00,in movimento
2024-11-06 17:24:29,-0.06,0.31,-0.48,-0.33,0.20,-0.03,in movimento
2024-11-06 17:24:29,-0.16,-0.10,-0.32,-0.10,0.40,-0.07,fermo
2024-11-06 17:24:29,-0.22,0.21,-0.33,-0.17,0.23,-0.03,in movimento
2024-11-06 17:24:29,-0.69,0.38,-0.39,-0.43,-0.13,0.07,in movimento
2024-11-06 17:24:29,-0.61,0.37,-0.35,-0.33,-0.27,-0.00,in movimento
2024-11-06 17:24:29,-0.40,0.43,-0.40,-0.13,-0.03,-0.00,in movimento
2024-11-06 17:24:29,-0.36,0.45,-0.33,0.03,0.17,-0.03,in movimento
2024-11-06 17:24:29,-0.65,0.50,-0.12,0.07,0.03,0.03,in movimento
2024-11-06 17:24:29,-0.77,0.64,0.07,0.00,-0.07,0.03,in movimento
2024-11-06 17:24:29,-0.65,0.79,-0.08,0.00,0.00,-0.00,in movimento
2024-11-06 17:24:29,-0.65,0.72,-0.20,0.00,0.10,-0.00,in movimento
2024-11-06 17:24:29,-0.70,0.80,-0.32,0.07,0.10,-0.00,in movimento
2024-11-06 17:24:29,-0.67,0.67,-0.08,0.17,0.00,-0.00,in movimento
2024-11-06 17:24:29,-0.85,0.85,0.26,0.13,-0.17,-0.00,in movimento
2024-11-06 17:24:29,-0.36,0.81,0.39,0.00,-0.27,-0.07,in movimento
2024-11-06 17:24:29,-0.10,0.54,0.50,0.00,-0.13,-0.07,in movimento
2024-11-06 17:24:29,-0.10,0.55,0.45,0.07,0.10,-0.03,in movimento
2024-11-06 17:24:29,-0.17,0.69,0.39,0.07,0.13,-0.00,in movimento
2024-11-06 17:24:29,-0.48,0.85,0.39,0.00,0.00,-0.00,in movimento
2024-11-06 17:24:29,-0.40,0.69,0.46,-0.03,-0.07,-0.03,in movimento
2024-11-06 17:24:29,-0.25,0.65,0.59,-0.03,-0.03,-0.03,in movimento
2024-11-06 17:24:29,-0.30,0.70,0.71,-0.10,-0.03,-0.00,in movimento
2024-11-06 17:24:29,-0.22,0.64,0.88,-0.40,-0.33,0.03,in movimento
2024-11-06 17:24:29,-0.32,0.61,0.92,-0.80,-0.93,0.17,in movimento
2024-11-06 17:24:29,-0.24,0.48,0.93,-0.87,-1.03,0.13,in movimento
2024-11-06 17:24:29,-0.15,0.62,1.09,-0.60,-0.47,0.07,in movimento
2024-11-06 17:24:29,-0.40,0.89,1.05,-0.37,0.17,0.03,in movimento
2024-11-06 17:24:29,-0.72,1.04,1.02,-0.43,0.27,0.07,in movimento
2024-11-06 17:24:29,-0.71,1.06,1.05,-0.97,-0.47,0.17,in movimento
2024-11-06 17:24:29,-0.79,0.76,1.38,-1.03,-0.53,0.13,in movimento
