timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,label
2024-11-06 17:20:44,0.17,-0.96,0.82,-0.13,-0.13,1.67,in movimento
2024-11-06 17:20:44,0.04,-0.88,0.79,-0.07,0.07,1.87,in movimento
2024-11-06 17:20:44,-0.29,-1.04,0.60,-0.07,0.27,2.07,in movimento
2024-11-06 17:20:44,-0.94,-0.94,0.57,-0.03,0.23,2.13,in movimento
2024-11-06 17:20:44,-0.78,-1.28,0.63,-0.07,0.03,2.13,in movimento
2024-11-06 17:20:44,-0.84,-2.42,1.16,-0.17,-0.17,2.10,in movimento
2024-11-06 17:20:44,-1.64,-2.57,2.03,0.00,0.30,2.63,in movimento
2024-11-06 17:20:44,-2.39,-2.07,1.98,0.10,0.90,2.83,in movimento
2024-11-06 17:20:44,-2.23,-2.17,1.77,-0.03,0.93,2.70,in movimento
2024-11-06 17:20:44,-1.84,-2.30,1.19,-0.33,0.40,2.60,in movimento
2024-11-06 17:20:44,-1.77,-3.08,1.12,-0.50,-0.10,2.67,in movimento
2024-11-06 17:20:44,-1.93,-3.41,0.99,-0.33,-0.13,2.93,in movimento
2024-11-06 17:20:44,-2.46,-3.39,1.42,0.00,0.17,3.13,in movimento
2024-11-06 17:20:44,-2.36,-2.81,1.31,0.00,0.37,2.97,in movimento
2024-11-06 17:20:44,-3.33,-3.38,1.38,-0.40,0.30,2.73,in movimento
2024-11-06 17:20:44,-4.00,-3.40,1.15,-0.53,0.07,2.73,in movimento
2024-11-06 17:20:44,-3.74,-3.02,0.82,-0.43,0.30,2.67,in movimento
2024-11-06 17:20:44,-3.41,-3.05,0.37,-0.30,0.87,2.57,in movimento
2024-11-06 17:20:44,-4.36,-3.22,0.12,-0.10,1.23,2.57,in movimento
2024-11-06 17:20:44,-4.65,-2.91,-0.09,-0.07,1.00,2.53,in movimento
2024-11-06 17:20:44,-4.23,-2.69,-0.53,-0.13,0.73,2.37,in movimento
2024-11-06 17:20:44,Stop,,,,,,
2024-11-06 17:20:45,-4.19,-3.03,-1.06,-0.13,0.73,2.33,in movimento
2024-11-06 17:20:45,Start,,,,,,
2024-11-06 17:20:45,-4.78,-3.06,-0.88,0.07,0.83,2.27,in movimento
2024-11-06 17:20:45,-4.92,-2.82,-0.50,0.30,0.70,2.07,in movimento
2024-11-06 17:20:45,-4.46,-2.42,-0.40,0.27,0.30,1.73,in movimento
2024-11-06 17:20:45,-4.00,-2.08,-0.69,0.07,0.00,1.50,in movimento
2024-11-06 17:20:45,-4.03,-2.35,-1.01,-0.03,0.03,1.40,in movimento
2024-11-06 17:20:45,-3.93,-2.81,-0.90,0.07,0.10,1.37,in movimento
2024-11-06 17:20:45,-3.60,-2.69,-0.50,0.43,0.13,1.30,in movimento
2024-11-06 17:20:45,-3.29,-1.89,-0.04,0.67,0.33,1.07,in movimento
2024-11-06 17:20:45,-3.94,-1.63,0.49,0.53,0.43,0.77,in movimento
2024-11-06 17:20:45,-4.20,-1.52,0.70,0.33,0.13,0.60,in movimento
2024-11-06 17:20:45,-3.78,-1.70,0.67,0.07,-0.13,0.37,in movimento
2024-11-06 17:20:45,-3.02,-1.77,0.35,-0.07,-0.30,0.13,in movimento
2024-11-06 17:20:45,-2.65,-2.37,-0.06,-0.03,-0.13,0.03,in movimento
2024-11-06 17:20:45,-3.02,-2.58,0.00,0.13,0.13,0.07,in movimento
2024-11-06 17:20:45,-3.33,-2.34,0.49,0.23,0.20,0.03,in movimento
2024-11-06 17:20:45,-3.31,-2.06,0.67,0.13,0.10,-0.03,in movimento
2024-11-06 17:20:45,-3.04,-2.08,0.32,-0.03,0.07,-0.13,in movimento
2024-11-06 17:20:45,-3.08,-2.10,-0.08,-0.10,0.10,-0.23,in movimento
2024-11-06 17:20:45,-3.25,-2.16,-0.17,-0.07,0.03,-0.40,in movimento
2024-11-06 17:20:45,-3.37,-2.16,-0.18,0.00,-0.07,-0.57,in movimento
2024-11-06 17:20:45,-4.38,-2.24,0.04,-0.07,-0.43,-0.80,in movimento
2024-11-06 17:20:45,-4.84,-2.41,0.24,-0.07,-0.50,-1.03,in movimento
2024-11-06 17:20:45,-5.63,-2.37,0.52,-0.03,-0.33,-1.13,in movimento
2024-11-06 17:20:45,-6.25,-2.50,0.85,0.00,-0.10,-1.27,in movimento
2024-11-06 17:20:45,-6.76,-2.44,1.15,-0.07,-0.10,-1.60,in movimento
2024-11-06 17:20:45,-6.33,-2.40,0.96,-0.27,-0.40,-2.03,in movimento
2024-11-06 17:20:45,-6.07,-2.35,0.52,-0.47,-0.77,-2.40,in movimento
2024-11-06 17:20:45,-5.66,-2.88,0.05,-0.60,-1.07,-2.60,in movimento
2024-11-06 17:20:45,-5.33,-3.43,-0.14,-0.50,-1.00,-2.73,in movimento
2024-11-06 17:20:45,-5.32,-3.17,-0.18,-0.23,-0.63,-2.73,in movimento
2024-11-06 17:20:45,-5.07,-2.50,-0.27,-0.03,-0.50,-2.80,in movimento
2024-11-06 17:20:45,-4.73,-2.38,-0.02,0.03,-0.67,-3.03,in movimento
2024-11-06 17:20:45,-4.46,-3.97,1.04,0.10,-1.43,-3.50,in movimento
2024-11-06 17:20:45,-4.27,-4.51,1.78,0.30,-1.77,-3.60,in movimento
2024-11-06 17:20:45,-3.56,-3.95,2.07,0.57,-1.67,-3.67,in movimento
2024-11-06 17:20:45,-2.28,-2.66,1.80,0.57,-1.07,-3.63,in movimento
2024-11-06 17:20:45,-2.22,-1.51,0.75,0.27,-0.27,-3.47,in movimento
2024-11-06 17:20:45,-3.57,-1.86,-0.64,-0.23,0.00,-3.23,in movimento
2024-11-06 17:20:45,-3.72,-1.90,-0.62,-0.20,-0.23,-3.30,in movimento
2024-11-06 17:20:45,-2.22,-1.08,0.22,0.37,-1.00,-3.17,in movimento
2024-11-06 17:20:45,-1.20,-0.66,1.00,0.43,-0.67,-2.97,in movimento
2024-11-06 17:20:45,-0.90,-0.27,1.10,0.37,-0.37,-2.83,in movimento
2024-11-06 17:20:45,-0.80,0.26,0.57,0.27,0.20,-2.70,in movimento
2024-11-06 17:20:45,-0.92,-0.44,0.17,0.27,0.37,-2.57,in movimento
2024-11-06 17:20:45,-0.24,-0.79,1.04,0.57,-0.53,-2.43,in movimento
2024-11-06 17:20:45,0.10,-1.13,2.11,0.47,-0.90,-2.13,in movimento
2024-11-06 17:20:45,0.22,-0.38,2.25,0.40,-0.37,-1.90,in movimento
2024-11-06 17:20:45,0.13,0.05,1.75,0.27,0.40,-1.80,in movimento
2024-11-06 17:20:45,-0.47,0.07,0.87,0.07,0.60,-1.67,in movimento
2024-11-06 17:20:45,-0.51,0.38,-0.05,0.00,0.23,-1.63,in movimento
2024-11-06 17:20:45,0.07,0.26,-0.28,0.03,-0.07,-1.53,fermo
2024-11-06 17:20:45,0.36,0.52,0.13,0.27,0.00,-1.10,in movimento
2024-11-06 17:20:45,0.36,0.52,0.13,0.27,0.00,-1.10,in movimento
2024-11-06 17:20:45,0.29,0.42,0.48,0.30,0.10,-1.03,in movimento
2024-11-06 17:20:45,0.06,0.26,0.62,0.20,-0.03,-0.97,in movimento
2024-11-06 17:20:45,0.24,0.15,0.71,0.20,-0.13,-0.80,in movimento
2024-11-06 17:20:45,0.06,0.49,0.70,0.30,0.20,-0.40,in movimento
2024-11-06 17:20:45,-0.09,0.45,0.75,0.27,0.20,-0.37,in movimento
2024-11-06 17:20:45,-0.24,0.42,0.89,0.20,0.00,-0.37,in movimento
